tic,conm,datadate,fyear,at,lt,teq,revt,ni,exchg,sic
TRTX,TPG RE FINANCE TRT INC,31DEC2018,2018,4526.79,3199.62,1327.17,266.901,106.941,11.0,6798.0
GPMT,GRANITE POINT MORTGE TRS INC,31DEC2018,2018,3361.881,2533.35,828.531,185.326,63.075,11.0,6798.0
KALA,KALA PHARMECUTICAL INC,31DEC2018,2018,220.966,115.988,104.978,0.0,-66.738,14.0,2836.0
AKCA,AKCEA THERAPEUTICS INC,31DEC2018,2018,365.261,88.537,276.724,64.867,-225.821,14.0,2836.0
XELA,EXELA TECHNOLOGIES INC,31DEC2018,2018,1639.782,1820.788,-181.006,1586.222,-162.517,14.0,7374.0
PRPO,PRECIPIO INC,31DEC2018,2018,21.605,15.482,6.123,2.864,-15.694,14.0,2835.0
BBCP,CONCRETE PUMPING HOLDINGS,30NOV2018,2018,239.285,18.879,220.406,0.0,-7.116,14.0,1700.0
RDFN,REDFIN CORP,31DEC2018,2018,542.821,170.883,371.938,486.92,-41.978,14.0,6531.0
BKR,BAKER HUGHES CO,31DEC2018,2018,52439.0,17426.0,35013.0,22877.0,195.0,11.0,1389.0
CIC,CAPITOL INVSTMNT CRP IV,31DEC2018,2018,408.197,14.179,394.018,0.0,5.174,11.0,9995.0
JBGS,JBG SMITH PPTYS,31DEC2018,2018,5997.285,2451.793,2987.352,698.759,39.924,11.0,6798.0
CLXT,CALYXT INC,31DEC2018,2018,118.791,25.394,93.397,0.236,-27.897,14.0,2836.0
PETQ,PETIQ INC,31DEC2018,2018,495.434,174.457,320.977,528.614,-0.782,14.0,2834.0
AVCT,AMERICAN VIRTUAL CL TECH INC,31MAR2019,2018,290.842,8.499,282.343,0.0,0.99,14.0,7370.0
DARE,DARE BIOSCIENCE INC,31DEC2018,2018,7.827,1.1,6.727,0.0,-16.739,14.0,2834.0
NEXT,NEXTDECADE CORP,31DEC2018,2018,169.002,19.531,149.471,0.0,-41.96,14.0,4923.0
ALPN,ALPINE IMMUNE SCIENCES INC,31DEC2018,2018,54.873,10.282,44.591,0.705,-36.487,14.0,2836.0
PDLB,PDL COMMUNITY BANCORP,31DEC2018,2018,1059.901,890.729,169.172,49.094,2.677,14.0,6035.0
GNPX,GENPREX INC,31DEC2018,2018,9.269,0.388,8.881,0.0,-12.372,14.0,2836.0
MTEM,MOLECULAR TEMPLATES,31DEC2018,2018,140.158,39.252,100.906,13.285,-30.287,14.0,2836.0
ACHV,ACHIEVE LIFE SCIENCES INC,31DEC2018,2018,19.084,3.282,15.802,0.0,-12.687,14.0,2834.0
TRMT,TREMONT MORTGAGE TRUST,31DEC2018,2018,163.913,104.245,59.668,3.891,-1.608,14.0,6798.0
HUSN,HUDSON CAPITAL INC,31DEC2018,2018,66.845,1.964,64.881,14.402,-3.819,14.0,6159.0
PQG,PQ GROUP HOLDINGS INC,31DEC2018,2018,4327.425,2663.28,1664.145,1608.154,58.3,11.0,2810.0
RETO,RETO ECO SOLUTIONS INC,31DEC2018,2018,82.005,28.824,53.181,37.57,4.481,14.0,3290.0
ARPO,AERPIO PHARMACEUTICALS INC,31DEC2018,2018,64.123,5.457,58.666,20.157,-10.397,14.0,2834.0
QES,QUINTANA ENERGY SVC INC,31DEC2018,2018,324.549,122.729,201.82,604.354,-18.182,11.0,1389.0
PETZ,TDH HOLDINGS INC,31DEC2018,2018,17.429,19.366,-1.937,23.674,-14.219,14.0,2040.0
JAGX,JAGUAR HEALTH INC,31DEC2018,2018,41.042,26.659,14.383,4.416,-32.146,14.0,2834.0
CSSE,CHICKEN SOUP FOR SOUL ENTNT,31DEC2018,2018,78.347,17.337,61.01,26.86,-0.845,14.0,7812.0
DESP,DESPEGAR COM CORP,31DEC2018,2018,763.947,516.373,247.574,530.614,19.154,11.0,7370.0
ZLAB,ZAI LAB LTD,31DEC2018,2018,301.987,50.905,251.082,0.129,-139.075,14.0,2836.0
BRQS,BORQS TECHNOLOGIES INC,31DEC2018,2018,80.392,102.866,-22.474,128.42,-71.764,14.0,7373.0
MBIO,MUSTANG BIO INC,31DEC2018,2018,42.754,6.358,36.396,0.0,-30.662,14.0,2836.0
KRYS,KRYSTAL BIOTECH INC,31DEC2018,2018,116.116,2.89,113.226,0.0,-10.889,14.0,2836.0
HBB,HAMILTON BEACH BND HDNG,31DEC2018,2018,330.427,264.989,65.438,743.179,21.784,11.0,3630.0
CELC,CELCUITY INC,31DEC2018,2018,26.032,0.682,25.35,0.0,-7.481,14.0,2835.0
SYBX,SYNLOGIC INC,31DEC2018,2018,140.34,16.242,124.098,2.52,-48.435,14.0,2834.0
SECO,SECOO HOLDING LTD -ADS,31DEC2018,2018,551.326,331.851,218.372,783.325,22.076,14.0,5961.0
RYB,RYB EDUCATION INC,31DEC2018,2018,243.455,128.487,113.34,156.498,-1.789,11.0,8200.0
CEIX,CONSOL ENERGY INC,31DEC2018,2018,2760.727,2209.116,551.611,1526.462,152.976,11.0,1220.0
NCNA,NUCANA PLC -ADS,31DEC2018,2018,111.117,7.125,103.992,0.0,-17.639,14.0,2836.0
ROKU,ROKU INC,31DEC2018,2018,464.997,220.346,244.651,742.506,-8.857,14.0,3651.0
DCPH,DECIPHERA PHRMCTAL INC,31DEC2018,2018,315.559,35.578,279.981,0.0,-99.854,14.0,2836.0
ADIL,ADIAL PHARMACEUTICALS,31DEC2018,2018,4.699,0.258,4.441,0.0,-11.631,14.0,2834.0
HJLI,HANCOCK JAFFE LAB,31DEC2018,2018,3.559,1.523,2.036,0.187,-13.043,14.0,3841.0
BPMP,BP MIDSTREAM PARTNERS,31DEC2018,2018,693.203,482.351,210.852,116.439,133.057,11.0,4610.0
OPTN,OPTINOSE INC,31DEC2018,2018,216.989,98.378,118.611,7.065,-106.658,14.0,2834.0
QD,QUDIAN INC,31DEC2018,2018,2363.153,789.894,1573.259,1125.267,362.224,11.0,6141.0
FUV,ARCIMOTO INC,31DEC2018,2018,14.085,6.018,8.067,0.095,-11.051,14.0,3711.0
ACER,ACER THERAPEUTICS INC,31DEC2018,2018,50.663,5.58,45.083,0.0,-21.281,14.0,2834.0
SWCH,SWITCH INC,31DEC2018,2018,1460.03,751.678,708.352,405.86,4.052,11.0,7370.0
ANGI,ANGI HOMESERVICES INC,31DEC2018,2018,1808.027,467.877,1321.987,1132.241,77.318,14.0,7370.0
MCB,METROPOLITAN BANK HLDNG,31DEC2018,2018,2182.644,1918.127,264.517,95.601,25.554,11.0,6020.0
SPRO,SPERO THERAPEUTICS INC,31DEC2018,2018,129.006,13.151,115.855,3.966,-41.662,14.0,2836.0
MDB,MONGODB INC,31JAN2019,2018,733.476,468.91,264.566,267.016,-99.011,14.0,7370.0
FNKO,FUNKO INC,31DEC2018,2018,663.019,366.653,296.366,686.073,9.356,14.0,3942.0
ALNA,ALLENA PHARMACEUTICALS,31DEC2018,2018,65.229,15.773,49.456,0.0,-35.648,14.0,2836.0
ALTR,ALTAIR ENGINEERING INC,31DEC2018,2018,483.216,194.082,289.134,402.376,13.715,14.0,7372.0
CARG,CARGURUS INC,31DEC2018,2018,268.29,74.179,194.111,454.086,65.17,14.0,7370.0
REDU,RISE EDN CYN LTD -ADS,31DEC2018,2018,331.612,267.517,64.095,184.926,20.785,14.0,8200.0
SE,SEA LTD - ADR,31DEC2018,2018,2192.669,2432.124,-239.455,836.767,-961.241,11.0,7370.0
NEXA,NEXA RESOURCES SA,31DEC2018,2018,5735.406,2833.605,2901.801,2491.202,74.86,11.0,1000.0
PACK,RANPAK HOLDINGS CORP,31DEC2018,2018,309.234,18.038,291.196,0.0,1.387,11.0,2670.0
LGC,LEGACY ACQUISITION,31DEC2018,2018,305.268,11.107,294.161,0.0,2.806,11.0,9995.0
BRPA,BIG ROCK PRTN ACQ CORP,31DEC2018,2018,70.796,1.257,69.539,0.0,0.066,14.0,9995.0
BAND,BANDWIDTH INC,31DEC2018,2018,150.42,41.65,108.77,197.845,17.923,14.0,7370.0
EYE,NATIONAL VISION HLDGS INC,31DEC2018,2018,1661.389,918.235,743.154,1536.854,23.653,14.0,5990.0
VICI,VICI PROPERTIES INC,31DEC2018,2018,11333.368,4432.346,6901.022,909.284,523.619,11.0,6798.0
FAT,FAT BRANDS INC,31DEC2018,2018,57.96,52.221,5.739,18.367,-1.798,14.0,5812.0
CBTX,CBTX INC,31DEC2018,2018,3279.096,2791.471,487.625,150.011,47.289,14.0,6020.0
SCPH,SCPHARMACEUTICALS INC,31DEC2018,2018,93.755,15.011,78.744,0.0,-29.443,14.0,2836.0
OSW,ONESPAWORLD HOLDINGS LTD,31DEC2018,2018,336.985,17.061,319.924,0.0,0.397,14.0,7200.0
AQUA,EVOQUA WATER TECH,30SEP2018,2018,1663.617,1301.601,362.016,1339.541,6.135,11.0,3580.0
FEDU,FOUR SEASONS EDN -ADR,28FEB2019,2018,139.31,26.175,113.135,50.167,-0.09,11.0,8200.0
MBIN,MERCHANTS BANCORP,31DEC2018,2018,3884.163,3462.926,421.237,190.148,62.874,14.0,6020.0
FINV,FINVOLUTION GROUP -ADR,31DEC2018,2018,1910.844,1040.55,870.294,669.362,358.99,11.0,7370.0
ACMR,ACM RESEARCH INC,31DEC2018,2018,103.047,50.723,52.324,74.643,6.574,14.0,3559.0
SOGO,SOGOU INC,31DEC2018,2018,1462.844,456.339,1006.505,1124.158,98.781,11.0,7370.0
IFRX,INFLARX NV,31DEC2018,2018,182.284,8.957,173.327,0.0,-34.135,14.0,2836.0
SAIL,SAILPOINT TECHNO HLDG,31DEC2018,2018,534.434,156.741,377.693,248.92,3.67,11.0,7372.0
AIHS,SENMIAO TECHNOLOGY,31MAR2019,2018,12.314,3.931,8.383,2.921,-4.55,14.0,6159.0
JT,JIANPU TECH -ADR,31DEC2018,2018,355.509,107.769,247.74,292.511,-23.934,11.0,7370.0
MRBK,MERIDIAN CORP,31DEC2018,2018,997.388,887.521,109.867,76.419,8.163,14.0,6020.0
CUE,CUE BIOPHARMA,31DEC2018,2018,45.363,11.392,33.971,1.143,-38.98,14.0,2836.0
LOV,SPARK NETWORKS SE,31DEC2018,2018,71.97,49.75,22.22,120.032,-3.553,12.0,7370.0
SFIX,STITCH FIX INC,31JUL2018,2018,481.585,166.513,315.072,1226.505,44.9,14.0,5961.0
SBT,STERLING BANCORP INC,31DEC2018,2018,3196.774,2861.717,335.057,183.808,63.468,14.0,6035.0
ARCT,ARCTURUS THERAPETCS HOLD INC,31DEC2018,2018,44.198,30.556,13.642,15.753,-21.785,14.0,2836.0
ICLK,ICLICK INTRC ASIA -ADR,31DEC2018,2018,207.258,100.618,106.64,160.017,-32.409,14.0,7370.0
NMRK,NEWMARK GROUP INC,31DEC2018,2018,3454.157,2371.188,1056.799,2047.579,106.732,14.0,6531.0
ENTX,ENTERA BIO LTD,31DEC2018,2018,13.341,3.225,10.116,0.5,-10.304,14.0,2836.0
LX,LEXINFINTECH HLDG -ADR,31DEC2018,2018,1813.154,1216.049,597.105,1104.548,287.49,14.0,6141.0
ILPT,INDSTRL LGST PRPT TRST,31DEC2018,2018,1534.611,506.338,1028.273,162.73,74.388,14.0,6798.0
LBC,LUTHER BURBANK CORP,31DEC2018,2018,6937.212,6356.067,581.145,230.188,45.06,14.0,6020.0
EQH,EQUITABLE HOLDINGS INC,31DEC2018,2018,220797.0,205178.0,15432.0,12078.0,1820.0,11.0,6311.0
WSC,WILLSCOT MOBILE MINI HOLDING,31DEC2018,2018,2752.485,2050.288,702.197,751.412,-49.04,14.0,6512.0
DNLI,DENALI THERAPEUTCS INC,31DEC2018,2018,661.984,115.139,546.845,129.16,-36.24,14.0,2836.0
QTRX,QUANTERIX CORP,31DEC2018,2018,67.611,26.546,41.065,36.559,-31.536,14.0,3845.0
ODT,ODONATE THERAPEUTICS,31DEC2018,2018,142.673,18.669,124.004,0.0,-88.96,14.0,2834.0
SIC,SELECT INTERIOR CONCEPTS INC,31DEC2018,2018,416.014,267.32,148.694,489.757,-2.475,14.0,7389.0
AMEH,APOLLO MEDICAL HOLDING INC,31DEC2018,2018,512.999,106.338,181.544,519.908,10.835,14.0,8090.0
DOGZ,DOGNESS (INTL) CORP,30JUN2018,2018,69.583,8.843,60.74,30.135,4.604,14.0,3990.0
FAMI,FARMMI INC,30SEP2018,2018,22.076,2.862,19.214,29.819,3.222,14.0,100.0
CAAP,CORPORACION AMER ARPRT,31DEC2018,2018,3845.278,2622.581,1222.697,1426.145,7.125,11.0,4581.0
PCSA,PROCESSA PHARMACEUTICALS INC,31DEC2018,2018,12.481,2.78,9.701,0.0,-3.765,14.0,2836.0
OSS,ONE STOP SYSTEMS INC,31DEC2018,2018,36.057,9.485,26.572,37.027,-1.136,14.0,3571.0
AKU,AKUMIN INC,31DEC2018,2018,240.778,134.373,106.405,154.782,5.0,14.0,8071.0
AVYA,AVAYA HLDGS CORP,30SEP2018,2018,7679.0,5628.0,2051.0,2851.0,3264.0,11.0,7372.0
ELOX,ELOXX PHARMACEUTICALS INC,31DEC2018,2018,50.718,7.807,42.911,0.0,-47.185,14.0,2836.0
VMD,VIEMED HEALTHCARE,31DEC2018,2018,53.525,18.492,35.033,65.271,10.177,14.0,8090.0
EYEN,EYENOVIA INC,31DEC2018,2018,20.016,3.141,16.875,0.0,-17.253,14.0,2836.0
SXTC,CHNA SXT PHRMCUTCL INC,31MAR2019,2018,17.471,6.363,11.108,7.012,1.539,14.0,2834.0
GPAQ,GRDN PNTE ACQSTON CRP,31DEC2018,2018,128.493,5.042,123.451,0.0,1.081,14.0,9995.0
BTBT,GOLDEN BULL LTD,31DEC2018,2018,12.481,0.403,12.078,8.394,-3.426,14.0,7370.0
HUD,HUDSON LTD,31DEC2018,2018,1451.2,814.3,636.9,1924.2,29.5,11.0,5990.0
PAGS,PAGSEGURO DIGITAL LTD,31DEC2018,2018,2949.194,1250.969,1698.225,682.381,234.872,11.0,7374.0
GTES,GATES INDUSTRIAL CORP PLC,31DEC2018,2018,6722.6,4388.9,2333.7,3347.6,245.3,11.0,3560.0
SLDB,SOLID BIOSCIENCES INC,31DEC2018,2018,139.597,14.414,125.183,0.0,-74.798,14.0,2836.0
SLGL,SOL GEL TECHNOLOGS LTD,31DEC2018,2018,69.682,5.773,63.909,0.129,-32.203,14.0,2834.0
TORC,RESTORBIO INC,31DEC2018,2018,109.939,5.735,104.204,0.0,-37.614,14.0,2836.0
SLS,SELLAS LIFE SCIENCES GROUP I,31DEC2018,2018,16.915,11.67,5.245,0.0,-27.67,14.0,2836.0
RCKT,ROCKET PHARMACEUTICALS INC,31DEC2018,2018,251.313,57.276,194.037,0.0,-74.518,14.0,2836.0
EOLS,EVOLUS INC,31DEC2018,2018,171.844,87.46,84.384,0.0,-46.867,14.0,2834.0
ADT,ADT INC,31DEC2018,2018,17208.608,12983.803,4224.805,4581.839,-609.155,11.0,7381.0
CDLX,CARDLYTICS INC,31DEC2018,2018,153.763,101.788,51.975,150.684,-53.042,14.0,7370.0
HMI,HUAMI CORP -ADS,31DEC2018,2018,473.766,210.663,263.103,530.012,49.441,11.0,3829.0
WHD,CACTUS INC,31DEC2018,2018,584.744,222.416,362.328,544.135,65.331,11.0,3533.0
CRSA,CRESCENT ACQ CORP,31DEC2018,2018,0.523,0.506,0.017,0.0,-0.007,14.0,9995.0
BTAI,BIOXCEL THERAPEUTICS,31DEC2018,2018,43.549,4.66,38.889,0.0,-19.27,14.0,2836.0
EVFM,EVOFEM BIOSCIENCES INC,31DEC2018,2018,4.01,27.366,-23.356,0.0,-125.712,14.0,2834.0
LHC,LEO HOLDINGS CORP,31DEC2018,2018,203.775,7.109,196.666,0.0,2.595,11.0,9995.0
COLD,AMERICOLD REALTY TRUST,31DEC2018,2018,2532.428,1825.673,706.755,1606.562,47.985,11.0,6798.0
ZS,ZSCALER INC,31JUL2018,2018,447.781,207.545,240.236,190.174,-33.646,14.0,7370.0
NMTR,9 METERS BIOPHARMA INC,31DEC2018,2018,6.454,10.113,-3.659,0.0,-24.162,14.0,2836.0
CLBK,COLUMBIA FINANCIAL INC,31DEC2018,2018,6691.618,5719.558,972.06,247.978,22.736,14.0,6035.0
CLNC,COLONY CREDIT REAL ESTAT INC,31DEC2018,2018,8660.73,5815.528,2845.202,500.788,-168.498,11.0,6798.0
FTSI,FTS INTERNATIONAL INC,31DEC2018,2018,743.7,636.8,106.9,1543.3,258.4,12.0,1389.0
PRPL,PURPLE INNOVATION INC,31DEC2018,2018,71.709,73.72,-2.011,285.791,-4.322,14.0,2510.0
CCNC,CODE CHAIN NEW CONTINENT LTD,31DEC2018,2018,32.853,13.489,19.364,23.191,1.45,14.0,3559.0
VXRT,VAXART INC,31DEC2018,2018,35.227,23.989,11.238,4.159,-18.007,14.0,2836.0
BWB,BRIDGEWATER BANCSHARES,31DEC2018,2018,1973.741,1752.743,220.998,87.769,26.92,14.0,6020.0
RCUS,ARCUS BIOSCIENCES INC,31DEC2018,2018,274.925,39.983,234.942,8.353,-49.594,11.0,2836.0
OPES,OPES ACQUISITION CORP,31DEC2018,2018,118.035,0.271,117.764,0.0,1.022,14.0,9995.0
DBX,DROPBOX INC,31DEC2018,2018,1694.1,1017.3,676.8,1391.7,-484.9,14.0,7370.0
ENOB,ENOCHIAN BIOSCIENCES INC,30JUN2018,2018,179.662,23.764,155.898,0.0,-9.152,14.0,2836.0
STG,SUNLANDS TECH GRP -ADS,31DEC2018,2018,543.65,592.936,-49.286,287.007,-134.784,11.0,8200.0
SPOT,SPOTIFY TECHNOLOGY SA,31DEC2018,2018,4964.276,2566.86,2397.416,6021.016,-89.302,11.0,7370.0
RFL,RAFAEL HOLDINGS INC,31JUL2018,2018,116.92,1.355,115.565,4.371,-11.649,11.0,6512.0
UMRX.1,UNUM THERAPEUTICS INC OLD,31DEC2018,2018,85.927,25.693,60.234,9.734,-34.532,14.0,2836.0
BILI,BILIBILI INC -ADS,31DEC2018,2018,1525.195,479.633,1045.562,600.324,-80.217,14.0,7372.0
ONE,ONESMRT IN ED GR -ADS,31AUG2018,2018,615.276,454.941,160.335,419.076,36.003,11.0,8200.0
TDAC,TRIDENT ACQUISTNS CORP,31DEC2018,2018,209.074,5.99,203.084,0.0,1.404,14.0,9995.0
ZUO,ZUORA INC,31JAN2019,2018,299.424,146.431,152.993,235.196,-77.59,11.0,7370.0
RDVT,RED VIOLET INC,31DEC2018,2018,39.827,3.549,36.278,16.302,-6.868,14.0,7370.0
FIXX,HOMOLOGY MEDICINES INC,31DEC2018,2018,259.094,64.377,194.717,3.684,-57.215,14.0,2836.0
GHG,GREENTREE HPTY GP -ADS,31DEC2018,2018,438.276,167.387,270.889,137.399,57.301,11.0,7011.0
WH,WYNDHAM HOTELS & RESRTS,31DEC2018,2018,4976.0,3558.0,1418.0,1868.0,162.0,11.0,7011.0
IQ,IQIYI INC -ADR,31DEC2018,2018,6507.818,3868.097,2639.721,3633.283,-1324.512,14.0,7370.0
LEVL,LEVEL ONE BANCORP INC,31DEC2018,2018,1416.215,1264.455,151.76,70.879,14.386,14.0,6020.0
SURF,SURFACE ONCOLOGY INC,31DEC2018,2018,174.065,71.203,102.862,59.417,-6.597,14.0,2836.0
SMAR,SMARTSHEET INC,31JAN2019,2018,308.744,141.752,166.992,177.722,-53.885,11.0,7370.0
IEA,INFRASTRUCTR & ENRGY ALT INC,31DEC2018,2018,639.228,735.441,-96.213,779.343,-42.047,14.0,1600.0
DOCU,DOCUSIGN INC,31JAN2019,2018,1615.417,1001.055,614.362,700.969,-426.458,14.0,7370.0
STXB,SPRT OF TXS BNCSR INC,31DEC2018,2018,1466.753,1267.957,198.796,67.828,9.978,14.0,6020.0
UBX,UNTY BIOTCHNLGY INC,31DEC2018,2018,181.375,20.682,160.693,0.0,-76.398,14.0,2836.0
CHX,CHAMPIONX CORP,31DEC2018,2018,1971.756,990.229,981.527,1216.646,94.041,11.0,3533.0
ORCC,OWL ROCK CAP CORP,31DEC2018,2018,5951.042,2686.197,3264.845,388.858,202.243,11.0,6797.0
LASR,NLIGHT INC,31DEC2018,2018,250.13,32.347,217.783,191.359,13.938,14.0,3674.0
GSHD,GOOSEHEAD INSURANCE,31DEC2018,2018,34.798,60.001,-25.203,59.726,-8.903,14.0,6411.0
ROAD,CONSTRUCTION PRTNR INC,30SEP2018,2018,496.31,196.841,299.469,680.096,50.791,14.0,1600.0
LOVE,LOVESAC CO (THE),31JAN2019,2018,105.014,26.244,78.77,165.881,-6.704,14.0,2510.0
EDNT,EDISON NATION INC,31DEC2018,2018,28.889,12.949,15.94,16.502,-5.33,14.0,3942.0
INSP,INSPIRE MEDICAL SYSTEM,31DEC2018,2018,200.08,36.081,163.999,50.593,-21.828,11.0,3845.0
PRSP,PERSPECTA INC,31MAR2019,2018,6083.0,3921.0,2162.0,4030.0,72.0,11.0,7370.0
EVLO,EVELO BIOSCIENCES INC,31DEC2018,2018,159.867,22.918,136.949,0.0,-56.946,14.0,2836.0
SRRK,SCHOLAR ROCK HOLDNG CRP,31DEC2018,2018,181.336,74.713,106.623,0.0,-49.326,14.0,2836.0
PS,PLURALSIGHT INC,31DEC2018,2018,447.463,238.87,208.593,232.029,-97.113,14.0,7370.0
KNSA,KINIKSA PHRMCETCLS LTD,31DEC2018,2018,321.965,42.698,279.267,0.0,-103.227,14.0,2836.0
USAC,USA COMPRESSION PRTNRS LP,31DEC2018,2018,3774.649,1918.484,1856.165,584.352,-10.551,11.0,1389.0
OBNK,ORIGIN BANCORP,31DEC2018,2018,4821.576,4271.797,549.779,229.336,51.605,14.0,6020.0
ITRM,ITERUM THERAPEUTICS,31DEC2018,2018,97.871,26.249,71.622,0.869,-77.056,14.0,2836.0
XAIR,BEYOND AIR INC,31MAR2019,2018,9.428,5.403,4.025,7.724,-6.558,14.0,3845.0
JRSH,JERASH HOLDINGS (US),31MAR2019,2018,59.251,8.989,50.262,84.984,5.112,14.0,2300.0
HUYA,HUYA INC -ADS,31DEC2018,2018,1033.201,212.447,820.754,678.039,-281.73,11.0,7370.0
XCUR,EXICURE INC,31DEC2018,2018,28.756,7.804,20.952,0.118,-22.413,14.0,2836.0
MGTA,MAGENTA THRPUTCS INC,31DEC2018,2018,157.313,11.665,145.648,0.0,-57.515,14.0,2836.0
EDRY,EURODRY LTD,31DEC2018,2018,127.708,65.412,62.296,25.934,1.12,14.0,4412.0
GSKY,GREENSKY INC,31DEC2018,2018,802.905,837.67,-34.765,414.673,24.256,14.0,7370.0
CLPS,CLPS INC,30JUN2018,2018,30.945,12.79,18.155,48.939,2.434,14.0,7370.0
EVOP,EVO PAYMENTS INC,31DEC2018,2018,1534.387,1386.976,-862.682,564.754,-14.712,14.0,7374.0
WRTC,WRAP TECHNOLOGIES,31DEC2018,2018,12.787,0.397,12.39,0.023,-3.336,14.0,3690.0
MGTX,MEIRAGTX HOLDINGS,31DEC2018,2018,96.895,15.836,81.059,0.0,-82.866,14.0,2836.0
CHRA,CHARAH SOLUTIONS,31DEC2018,2018,458.901,365.511,93.39,740.462,-8.902,11.0,4950.0
VRCA,VERRICA PHARMACEUTICAL,31DEC2018,2018,91.906,2.477,89.429,0.0,-20.648,14.0,2834.0
USX,US XPRESS ENTRPRS INC,31DEC2018,2018,910.487,672.1,238.387,1804.915,24.899,11.0,4210.0
TCDA,TRICIDA INC,31DEC2018,2018,247.849,53.324,194.525,0.0,-102.808,14.0,2834.0
TBIO,TRANSLATE BIO INC,31DEC2018,2018,287.651,162.356,125.295,1.42,-97.395,14.0,2836.0
CBMB,CBM BANCORP INC,31DEC2018,2018,215.413,155.066,60.347,8.284,0.673,14.0,6035.0
DOMO,DOMO INC,31JAN2019,2018,292.632,248.105,44.527,142.464,-154.309,14.0,7370.0
AVLR,AVALARA INC,31DEC2018,2018,322.932,213.379,109.553,272.098,-75.55,11.0,7370.0
ECOR,ELECTROCORE LLC,31DEC2018,2018,73.504,7.318,66.186,0.993,-55.82,14.0,3845.0
NEW,PUXIN LTD -ADS,31DEC2018,2018,397.948,318.29,79.658,323.956,-121.173,11.0,8200.0
HYRE,HYRECAR INC,31DEC2018,2018,7.398,2.045,5.353,9.777,-11.244,14.0,7370.0
AMAL,AMALGAMATED BK NEW YORK N Y,31DEC2018,2018,4685.489,4246.118,439.371,192.282,44.654,14.0,6020.0
KZR,KEZAR LIFE SCIENCES,31DEC2018,2018,114.682,5.885,108.797,0.0,-23.167,14.0,2836.0
AUTL,AUTOLUS THERAPEUTICS -ADR,30SEP2018,2018,273.205,17.74,255.465,1.407,-44.751,14.0,2836.0
BV,BRIGHTVIEW HOLDINGS,30SEP2018,2018,2891.898,1664.571,1227.327,2353.603,-15.087,11.0,700.0
IIIV,I3 VERTICALS INC,30SEP2018,2018,175.142,62.944,112.198,323.508,-6.898,14.0,7374.0
EIDX,EIDOS THERAPEUTICS INC,31DEC2018,2018,160.112,5.105,155.007,0.0,-40.725,14.0,2836.0
APTX,APTINYX INC,31DEC2018,2018,155.614,6.303,149.311,6.574,-53.281,14.0,2836.0
VNE,VEONEER INC,31DEC2018,2018,2632.0,705.0,1927.0,2228.0,-276.0,11.0,3714.0
SKY,SKYLINE CHAMPION CORP,31MAR2019,2018,699.954,287.982,411.972,1360.043,-58.208,11.0,2451.0
AVRO,AVROBIO INC,31DEC2018,2018,133.479,11.295,122.184,0.0,-46.361,14.0,2836.0
XERS,XERIS PHARMATICALS INC,31DEC2018,2018,120.028,44.622,75.406,2.465,-60.08,14.0,2834.0
BE,BLOOM ENERGY CORP,31DEC2018,2018,1389.668,1298.958,33.449,742.038,-241.753,11.0,3621.0
EPRT,ESSENTIAL PPT RLTY TST,31DEC2018,2018,1380.9,569.859,811.041,97.153,15.613,11.0,6798.0
LFAC,LF CAP ACQ CORP,31DEC2018,2018,159.958,5.748,154.21,0.0,0.593,14.0,9995.0
RPAY,REPAY HOLDINGS CORP,31DEC2018,2018,263.494,10.011,253.483,0.0,1.523,14.0,7374.0
EVER,EVERQUOTE INC,31DEC2018,2018,65.746,22.562,43.184,163.349,-13.791,14.0,7370.0
CCB,COASTAL FINANCIAL CORP,31DEC2018,2018,952.11,842.954,109.156,44.21,9.701,14.0,6020.0
UXIN,UXIN LTD -ADR,31DEC2018,2018,1068.562,723.737,344.825,482.048,-221.365,14.0,7370.0
STIM,NEURONETICS INC,31DEC2018,2018,117.022,45.98,71.042,52.776,-24.097,14.0,3845.0
TLRY,TILRAY INC,31DEC2018,2018,656.667,459.014,197.653,43.13,-67.723,14.0,2834.0
MYFW,FIRST WSTRN FINNCIL INC,31DEC2018,2018,1084.324,967.449,116.875,65.969,5.647,14.0,6020.0
RVI,RETAIL VALUE INC,31DEC2018,2018,1962.644,1110.391,852.253,283.077,-165.304,11.0,6798.0
BJ,BJS WHSL CLUB HLDGS INC,31JAN2019,2018,3239.285,3441.369,-202.084,13007.347,127.261,11.0,5399.0
REPL,REPLIMUNE GROUP INC,31MAR2019,2018,154.326,16.47,137.856,0.0,-30.834,14.0,2836.0
RUBY,RUBIUS THERAPEUTICS INC,31DEC2018,2018,479.109,86.101,393.008,0.0,-89.195,14.0,2836.0
ALLK,ALLAKOS INC,31DEC2018,2018,191.259,7.265,183.994,0.0,-43.538,14.0,2836.0
CRNX,CRINETICS PHARMCTCL INC,31DEC2018,2018,171.415,11.19,160.225,2.428,-27.115,14.0,2834.0
CNST,CONSTELLATION PHARMCTCL,31DEC2018,2018,118.938,14.78,104.158,0.0,-59.925,14.0,2836.0
WISA,SUMMIT WIRELESS TECH INC,31DEC2018,2018,5.406,1.588,3.818,1.374,-67.356,14.0,3674.0
LEGH,LEGACY HOUSING CORP,31DEC2018,2018,235.038,45.758,189.28,161.877,21.513,14.0,2451.0
NFH,NEW FRONTIER HEALTH CORP,31DEC2018,2018,292.874,7.384,285.49,0.0,2.183,11.0,8062.0
